indicator,year,fips,location,age,vaccine,percent,population 
Childhood immunizations,2017,27011,Big Stone,Childhood (24-35 months),Seven vaccine series,68.8,64
Childhood immunizations,2017,27011,Big Stone,Childhood (24-35 months),Varicella,87.5,64
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),DTap,77.8,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),Hep A,57.1,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),Hep B,85.7,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),Hib,88.9,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),MMR,87.3,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),PCV,85.7,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),Polio,88.9,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),Rotavirus,81,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),Seven vaccine series,73,61
Childhood immunizations,2018,27011,Big Stone,Childhood (24-35 months),Varicella,84.1,61
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),DTap,76.3,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),Hep A,47.5,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),Hep B,88.1,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),Hib,81.4,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),MMR,86.4,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),PCV,78,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),Polio,88.1,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),Rotavirus,76.3,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),Seven vaccine series,71.2,59
Childhood immunizations,2019,27011,Big Stone,Childhood (24-35 months),Varicella,89.8,59
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),DTap,84.3,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),Hep A,66.1,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),Hep B,92,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),Hib,85.8,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),MMR,86.4,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),PCV,88.8,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),Polio,91.6,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),Rotavirus,80.8,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),Seven vaccine series,79.3,762
Childhood immunizations,2015,27013,Blue Earth,Childhood (24-35 months),Varicella,90.4,762
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),DTap,83.8,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),Hep A,64.7,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),Hep B,91.2,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),Hib,87.3,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),MMR,87.7,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),PCV,88.4,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),Polio,92,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),Rotavirus,80.5,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),Seven vaccine series,79.5,742
Childhood immunizations,2016,27013,Blue Earth,Childhood (24-35 months),Varicella,90.6,742
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),DTap,86.3,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),Hep A,66.9,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),Hep B,92.9,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),Hib,89.7,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),MMR,90.1,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),PCV,91.6,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),Polio,94.1,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),Rotavirus,80.8,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),Seven vaccine series,82,746
Childhood immunizations,2017,27013,Blue Earth,Childhood (24-35 months),Varicella,94.2,746
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),DTap,85.9,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),Hep A,63.5,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),Hep B,88.1,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),Hib,91.8,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),MMR,91,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),PCV,89.3,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),Polio,92.8,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),Rotavirus,82.7,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),Seven vaccine series,82.1,754
Childhood immunizations,2018,27013,Blue Earth,Childhood (24-35 months),Varicella,91.5,754
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),DTap,80.2,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),Hep A,55,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),Hep B,90.6,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),Hib,85.2,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),MMR,86.8,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),PCV,87.5,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),Polio,92.5,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),Rotavirus,79.2,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),Seven vaccine series,76,722
Childhood immunizations,2019,27013,Blue Earth,Childhood (24-35 months),Varicella,91,722
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),DTap,85.3,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),Hep A,46.2,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),Hep B,95.7,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),Hib,87.5,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),MMR,93.2,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),PCV,88.5,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),Polio,96.4,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),Rotavirus,80.3,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),Seven vaccine series,79.9,279
Childhood immunizations,2015,27015,Brown,Childhood (24-35 months),Varicella,93.2,279
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),DTap,83.4,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),Hep A,49.4,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),Hep B,94.5,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),Hib,88,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),MMR,91.6,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),PCV,88.6,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),Polio,94.5,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),Rotavirus,78.9,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),Seven vaccine series,80.2,308
Childhood immunizations,2016,27015,Brown,Childhood (24-35 months),Varicella,92.9,308
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),DTap,81.9,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),Hep A,54.3,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),Hep B,92,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),Hib,87.7,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),MMR,93.1,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),PCV,88.4,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),Polio,92,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),Rotavirus,83.7,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),Seven vaccine series,80.1,276
Childhood immunizations,2017,27015,Brown,Childhood (24-35 months),Varicella,93.8,276
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),DTap,87.1,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),Hep A,53.5,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),Hep B,89.2,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),Hib,96.1,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),MMR,95.8,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),PCV,89.8,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),Polio,95.8,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),Rotavirus,85.6,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),Seven vaccine series,83.2,304
Childhood immunizations,2018,27015,Brown,Childhood (24-35 months),Varicella,94.6,304
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),DTap,86.2,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),Hep A,47.5,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),Hep B,96.1,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),Hib,88,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),MMR,94,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),PCV,88.9,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),Polio,97,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),Rotavirus,87.1,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),Seven vaccine series,82.3,333
Childhood immunizations,2019,27015,Brown,Childhood (24-35 months),Varicella,94.9,333
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),DTap,74.7,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),Hep A,50.3,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),Hep B,89.3,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),Hib,85.2,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),MMR,89.3,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),PCV,88,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),Polio,91.8,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),Rotavirus,73,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),Seven vaccine series,67.3,392
Childhood immunizations,2015,27017,Carlton,Childhood (24-35 months),Varicella,90.3,392
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),DTap,73.2,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),Hep A,48.1,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),Hep B,85.7,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),Hib,82,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),MMR,86.5,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),PCV,83.2,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),Polio,89.2,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),Rotavirus,71.7,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),Seven vaccine series,66.9,399
Childhood immunizations,2016,27017,Carlton,Childhood (24-35 months),Varicella,85.2,399
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),DTap,77.5,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),Hep A,47.6,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),Hep B,86.2,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),Hib,84.3,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),MMR,87.2,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),PCV,82.9,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),Polio,88.4,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),Rotavirus,69.8,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),Seven vaccine series,70.3,414
Childhood immunizations,2017,27017,Carlton,Childhood (24-35 months),Varicella,87.9,414
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),DTap,79.5,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),Hep A,51.1,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),Hep B,83.1,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),Hib,89.2,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),MMR,90.5,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),PCV,88.5,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),Polio,90.7,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),Rotavirus,73.1,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),Seven vaccine series,74.8,398
Childhood immunizations,2018,27017,Carlton,Childhood (24-35 months),Varicella,91.2,398
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),DTap,80.1,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),Hep A,50.1,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),Hep B,90,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),Hib,85.2,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),MMR,90.3,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),PCV,88.2,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),Polio,92.6,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),Rotavirus,79.3,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),Seven vaccine series,74.4,391
Childhood immunizations,2019,27017,Carlton,Childhood (24-35 months),Varicella,89,391
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),DTap,44.8,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),Hep A,25.2,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),Hep B,46.1,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),Hib,54.2,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),MMR,55.8,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),PCV,48.5,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),Polio,51.4,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),Rotavirus,46,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),Seven vaccine series,35.6,1335
Childhood immunizations,2015,27019,Carver,Childhood (24-35 months),Varicella,57,1335
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),DTap,52.9,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),Hep A,37.8,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),Hep B,57.2,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),Hib,75.2,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),MMR,73.9,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),PCV,58,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),Polio,58.2,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),Rotavirus,52.5,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),Seven vaccine series,43.3,1396
Childhood immunizations,2016,27019,Carver,Childhood (24-35 months),Varicella,76.4,1396
Childhood immunizations,2017,27019,Carver,Childhood (24-35 months),DTap,69.4,1391
Childhood immunizations,2017,27019,Carver,Childhood (24-35 months),Hep A,50.4,1391
Childhood immunizations,2017,27019,Carver,Childhood (24-35 months),Hep B,74,1391
Childhood immunizations,2017,27019,Carver,Childhood (24-35 months),Hib,83.8,1391
Childhood immunizations,2017,27019,Carver,Childhood (24-35 months),MMR,86.6,1391
